chrom	length	bases	mean	min	max
scaffold_1	8183653	402657938	49.20	0	1137
scaffold_1_region	8183653	402657938	49.20	0	1137
scaffold_2	7224844	356168248	49.30	0	915
scaffold_2_region	7224844	356168248	49.30	0	915
scaffold_3	5015139	247245948	49.30	0	1565
scaffold_3_region	5015139	247245948	49.30	0	1565
scaffold_4	3720388	183022294	49.19	0	551
scaffold_4_region	3720388	183022294	49.19	0	551
scaffold_5	3425647	174772852	51.02	0	3669
scaffold_5_region	3425647	174772852	51.02	0	3669
scaffold_6	106711	78161272	732.46	0	1335
scaffold_6_region	106711	78161272	732.46	0	1335
scaffold_7	80960	5586612	69.00	0	352
scaffold_7_region	80960	5586612	69.00	0	352
scaffold_8	65963	3529705	53.51	0	87
scaffold_8_region	65963	3529705	53.51	0	87
scaffold_9	64948	3612158	55.62	0	90
scaffold_9_region	64948	3612158	55.62	0	90
scaffold_10	55956	2703663	48.32	0	166
scaffold_10_region	55956	2703663	48.32	0	166
scaffold_11	48071	1902741	39.58	0	164
scaffold_11_region	48071	1902741	39.58	0	164
scaffold_12	41920	2189864	52.24	0	90
scaffold_12_region	41920	2189864	52.24	0	90
scaffold_13	36589	2042833	55.83	0	81
scaffold_13_region	36589	2042833	55.83	0	81
scaffold_14	21451	979720	45.67	0	83
scaffold_14_region	21451	979720	45.67	0	83
total	28092240	1464575848	52.13	0	3669
total_region	28092240	1464575848	52.13	0	3669
