NODE_1_length_24832_cov_14.637003	5501	species	Coccidioides immitis	41	41	29	0.640	Fungi;Ascomycota;Onygenaceae	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;c_Eurotiomycetes;-_Eurotiomycetidae;o_Onygenales;f_Onygenaceae;g_Coccidioides;s_Coccidioides immitis
NODE_2_length_18057_cov_13.185095	716546	clade	leotiomyceta	25	24	13	0.530	Fungi;Ascomycota;unknown	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta
NODE_3_length_7349_cov_12.705721	5501	species	Coccidioides immitis	22	22	14	0.810	Fungi;Ascomycota;Onygenaceae	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;c_Eurotiomycetes;-_Eurotiomycetidae;o_Onygenales;f_Onygenaceae;g_Coccidioides;s_Coccidioides immitis
NODE_4_length_6761_cov_12.626571	5501	species	Coccidioides immitis	8	8	4	0.770	Fungi;Ascomycota;Onygenaceae	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;c_Eurotiomycetes;-_Eurotiomycetidae;o_Onygenales;f_Onygenaceae;g_Coccidioides;s_Coccidioides immitis
NODE_5_length_4056_cov_15.685599	5501	species	Coccidioides immitis	6	6	5	0.970	Fungi;Ascomycota;Onygenaceae	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;c_Eurotiomycetes;-_Eurotiomycetidae;o_Onygenales;f_Onygenaceae;g_Coccidioides;s_Coccidioides immitis
NODE_6_length_3484_cov_11.104197	33183	order	Onygenales	14	14	12	0.770	Fungi;Ascomycota;uc_Onygenales	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;c_Eurotiomycetes;-_Eurotiomycetidae;o_Onygenales
NODE_7_length_3440_cov_11.703836	5500	genus	Coccidioides	8	8	7	0.990	Fungi;Ascomycota;Onygenaceae	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;c_Eurotiomycetes;-_Eurotiomycetidae;o_Onygenales;f_Onygenaceae;g_Coccidioides
NODE_8_length_2853_cov_12.569885	5501	species	Coccidioides immitis	8	8	6	0.940	Fungi;Ascomycota;Onygenaceae	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;c_Eurotiomycetes;-_Eurotiomycetidae;o_Onygenales;f_Onygenaceae;g_Coccidioides;s_Coccidioides immitis
NODE_9_length_2552_cov_0.814949	715989	clade	sordariomyceta	4	4	2	0.910	Fungi;Ascomycota;unknown	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta
NODE_10_length_2534_cov_13.302401	33183	order	Onygenales	7	7	7	1.000	Fungi;Ascomycota;uc_Onygenales	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;c_Eurotiomycetes;-_Eurotiomycetidae;o_Onygenales
NODE_45_length_413_cov_0.833333	451864	subkingdom	Dikarya	1	1	1	1.000	Fungi;uc_Dikarya;uc_Dikarya	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya
NODE_46_length_386_cov_2.200647	5501	species	Coccidioides immitis	2	2	1	0.980	Fungi;Ascomycota;Onygenaceae	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;c_Eurotiomycetes;-_Eurotiomycetidae;o_Onygenales;f_Onygenaceae;g_Coccidioides;s_Coccidioides immitis
NODE_47_length_374_cov_12.703704	454284	strain	Coccidioides posadasii RMSCC 3488	1	1	1	1.000	Fungi;Ascomycota;Onygenaceae	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;c_Eurotiomycetes;-_Eurotiomycetidae;o_Onygenales;f_Onygenaceae;g_Coccidioides;s_Coccidioides posadasii;-_Coccidioides posadasii RMSCC 3488
NODE_48_length_360_cov_11.660777	451871	subclass	Eurotiomycetidae	1	1	1	1.000	Fungi;Ascomycota;uc_Eurotiomycetidae	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;c_Eurotiomycetes;-_Eurotiomycetidae
NODE_51_length_334_cov_2.817121	5501	species	Coccidioides immitis	1	1	1	1.000	Fungi;Ascomycota;Onygenaceae	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;c_Eurotiomycetes;-_Eurotiomycetidae;o_Onygenales;f_Onygenaceae;g_Coccidioides;s_Coccidioides immitis
NODE_52_length_315_cov_5.142857	0	no rank	unclassified	1	0	0	0.000		
NODE_53_length_299_cov_7.463964	5500	genus	Coccidioides	1	1	1	1.000	Fungi;Ascomycota;Onygenaceae	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;c_Eurotiomycetes;-_Eurotiomycetidae;o_Onygenales;f_Onygenaceae;g_Coccidioides
NODE_54_length_297_cov_6.263636	404692	strain	Coccidioides immitis RMSCC 2394	1	1	1	1.000	Fungi;Ascomycota;Onygenaceae	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;c_Eurotiomycetes;-_Eurotiomycetidae;o_Onygenales;f_Onygenaceae;g_Coccidioides;s_Coccidioides immitis;-_Coccidioides immitis RMSCC 2394
NODE_55_length_293_cov_2.925926	396776	strain	Coccidioides immitis H538.4	1	1	1	1.000	Fungi;Ascomycota;Onygenaceae	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;c_Eurotiomycetes;-_Eurotiomycetidae;o_Onygenales;f_Onygenaceae;g_Coccidioides;s_Coccidioides immitis;-_Coccidioides immitis H538.4
NODE_57_length_289_cov_6.792453	5500	genus	Coccidioides	2	2	1	0.700	Fungi;Ascomycota;Onygenaceae	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;c_Eurotiomycetes;-_Eurotiomycetidae;o_Onygenales;f_Onygenaceae;g_Coccidioides
NODE_28_length_868_cov_0.920354	716545	clade	saccharomyceta	5	4	3	0.780	Fungi;Ascomycota;unknown	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta
NODE_30_length_758_cov_10.161527	396776	strain	Coccidioides immitis H538.4	1	1	1	1.000	Fungi;Ascomycota;Onygenaceae	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;c_Eurotiomycetes;-_Eurotiomycetidae;o_Onygenales;f_Onygenaceae;g_Coccidioides;s_Coccidioides immitis;-_Coccidioides immitis H538.4
NODE_32_length_721_cov_12.941085	33183	order	Onygenales	3	3	3	1.000	Fungi;Ascomycota;uc_Onygenales	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;c_Eurotiomycetes;-_Eurotiomycetidae;o_Onygenales
